SubjectID,Date,LocalTime,UnityTime,Phase,Trial,Step,TrialTimePassed,gazeOriginX,gazeOriginY,gazeOriginZ,gazeDirectionX,gazeDirectionY,gazeDirectionZ,leftPupil,rightPupil,combinedPupil,baselineCorrected,hitX,hitY,hitZ,objectName,EYE_EXPRESSION_LEFT_BLINK_HTC,EYE_EXPRESSION_LEFT_WIDE_HTC,EYE_EXPRESSION_RIGHT_BLINK_HTC,EYE_EXPRESSION_RIGHT_WIDE_HTC,EYE_EXPRESSION_LEFT_SQUEEZE_HTC,EYE_EXPRESSION_RIGHT_SQUEEZE_HTC,EYE_EXPRESSION_LEFT_DOWN_HTC,EYE_EXPRESSION_RIGHT_DOWN_HTC,EYE_EXPRESSION_LEFT_OUT_HTC,EYE_EXPRESSION_RIGHT_IN_HTC,EYE_EXPRESSION_LEFT_IN_HTC,EYE_EXPRESSION_RIGHT_OUT_HTC,EYE_EXPRESSION_LEFT_UP_HTC,EYE_EXPRESSION_RIGHT_UP_HTC,XR_LIP_EXPRESSION_JAW_RIGHT_HTC,XR_LIP_EXPRESSION_JAW_LEFT_HTC,XR_LIP_EXPRESSION_JAW_FORWARD_HTC,XR_LIP_EXPRESSION_JAW_OPEN_HTC,XR_LIP_EXPRESSION_MOUTH_APE_SHAPE_HTC,XR_LIP_EXPRESSION_MOUTH_UPPER_RIGHT_HTC,XR_LIP_EXPRESSION_MOUTH_UPPER_LEFT_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_RIGHT_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_LEFT_HTC,XR_LIP_EXPRESSION_MOUTH_UPPER_OVERTURN_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_OVERTURN_HTC,XR_LIP_EXPRESSION_MOUTH_POUT_HTC,XR_LIP_EXPRESSION_MOUTH_RAISER_RIGHT_HTC,XR_LIP_EXPRESSION_MOUTH_RAISER_LEFT_HTC,XR_LIP_EXPRESSION_MOUTH_STRETCHER_RIGHT_HTC,XR_LIP_EXPRESSION_MOUTH_STRETCHER_LEFT_HTC,XR_LIP_EXPRESSION_CHEEK_PUFF_RIGHT_HTC,XR_LIP_EXPRESSION_CHEEK_PUFF_LEFT_HTC,XR_LIP_EXPRESSION_CHEEK_SUCK_HTC,XR_LIP_EXPRESSION_MOUTH_UPPER_UPRIGHT_HTC,XR_LIP_EXPRESSION_MOUTH_UPPER_UPLEFT_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_DOWNRIGHT_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_DOWNLEFT_HTC,XR_LIP_EXPRESSION_MOUTH_UPPER_INSIDE_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_INSIDE_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_OVERLAY_HTC,XR_LIP_EXPRESSION_TONGUE_LONGSTEP1_HTC,XR_LIP_EXPRESSION_TONGUE_LEFT_HTC,XR_LIP_EXPRESSION_TONGUE_RIGHT_HTC,XR_LIP_EXPRESSION_TONGUE_UP_HTC,XR_LIP_EXPRESSION_TONGUE_DOWN_HTC,XR_LIP_EXPRESSION_TONGUE_ROLL_HTC,XR_LIP_EXPRESSION_TONGUE_LONGSTEP2_HTC,XR_LIP_EXPRESSION_TONGUE_UPRIGHT_MORPH_HTC,XR_LIP_EXPRESSION_TONGUE_UPLEFT_MORPH_HTC,XR_LIP_EXPRESSION_TONGUE_DOWNRIGHT_MORPH_HTC,XR_LIP_EXPRESSION_TONGUE_DOWNLEFT_MORPH_HTC,
Participant,7_3,11_49_56,7.8023,0,1,0,7.80229,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.514909,3.505516,3.510212,0.06942487,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.8058,0,1,0,7.805799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.498442,3.525559,3.512001,0.07121301,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.8092,0,1,0,7.809189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.528112,3.528165,3.528139,0.08735108,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.8125,0,1,0,7.812538,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.550654,3.52299,3.536822,0.09603429,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.8165,0,1,0,7.816482,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.510077,3.54422,3.527149,0.08636117,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.8200,0,1,0,7.819974,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.533133,3.501313,3.517223,0.0764358,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.8232,0,1,0,7.823214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.515204,3.518395,3.516799,0.0760119,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.8268,0,1,0,7.826796,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.526414,3.487858,3.507136,0.06634831,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.8302,0,1,0,7.830212,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.519428,3.520819,3.520123,0.07933569,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.8340,0,1,0,7.833983,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.506866,3.497333,3.5021,0.06131196,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.8378,0,1,0,7.837778,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.530881,3.50361,3.517245,0.07645774,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.8410,0,1,0,7.841046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.481646,3.533379,3.507513,0.06672502,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.8446,0,1,0,7.844619,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.490276,3.477019,3.483647,0.04285979,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.8478,0,1,0,7.847827,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.516398,3.503709,3.510053,0.06926584,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.8510,0,1,0,7.851019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.508367,3.504947,3.506657,0.06586957,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.8542,0,1,0,7.854215,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.514864,3.472151,3.493508,0.05272007,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.8575,0,1,0,7.857478,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.516053,3.472542,3.494298,0.05350995,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.8707,0,1,0,7.870711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.482838,3.495435,3.489136,0.04834867,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.8749,0,1,0,7.874875,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.465372,3.479573,3.472472,0.03168488,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.8781,0,1,0,7.878078,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.486753,3.481057,3.483905,0.04311705,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.8819,0,1,0,7.881872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.488279,3.467923,3.478101,0.0373137,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.8854,0,1,0,7.885448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.506224,3.476119,3.491171,0.05038381,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.8889,0,1,0,7.888927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.464441,3.488531,3.476486,0.03569865,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.8927,0,1,0,7.892694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.455712,3.455104,3.455408,0.01462054,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.8967,0,1,0,7.896719,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.504025,3.508635,3.50633,0.06554198,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.9034,0,1,0,7.903358,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.470587,3.495043,3.482815,0.04202747,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.9071,0,1,0,7.90708,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.490646,3.459537,3.475091,0.0343039,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.9104,0,1,0,7.910363,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.459159,3.457166,3.458163,0.01737523,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.9139,0,1,0,7.913939,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.472231,3.472838,3.472534,0.03174663,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.9172,0,1,0,7.917243,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.476342,3.450972,3.463657,0.02286959,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.9271,0,1,0,7.927137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.481917,3.46034,3.471129,0.03034115,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_56,7.9349,0,1,0,7.934851,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.43333,3.473122,3.453226,0.0124383,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,7.9421,0,1,0,7.942059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.440947,3.481282,3.461114,0.02032638,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,7.9502,0,1,0,7.95021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.427604,3.476205,3.451905,0.01111698,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,7.9538,0,1,0,7.95375,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.432516,3.442459,3.437487,-0.003300428,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,7.9571,0,1,0,7.957098,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.428957,3.426319,3.427638,-0.01314998,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,7.9603,0,1,0,7.96034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.420933,3.45143,3.436182,-0.004606009,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,7.9639,0,1,0,7.963857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.448487,3.463959,3.456223,0.01543498,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,7.9671,0,1,0,7.967069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.469429,3.422564,3.445997,0.005209208,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,7.9705,0,1,0,7.970487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.420008,3.433074,3.426541,-0.01424646,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,7.9739,0,1,0,7.973875,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.431633,3.439384,3.435509,-0.005278826,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,7.9770,0,1,0,7.977026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.429528,3.442494,3.436011,-0.004776716,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,7.9802,0,1,0,7.980196,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.443305,3.428453,3.435879,-0.004908323,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,7.9836,0,1,0,7.983604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.411485,3.430243,3.420864,-0.01992321,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,7.9867,0,1,0,7.986745,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.408977,3.447571,3.428274,-0.01251364,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,7.9900,0,1,0,7.989961,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.430298,3.402896,3.416597,-0.02419019,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,7.9931,0,1,0,7.993112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.416526,3.460504,3.438515,-0.002272367,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,7.9963,0,1,0,7.996281,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.441464,3.459601,3.450532,0.009744644,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,7.9997,0,1,0,7.999728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.444009,3.425995,3.435002,-0.005785704,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,8.0032,0,1,0,8.003157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.449493,3.436105,3.442799,0.002011538,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,8.0066,0,1,0,8.006649,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.405502,3.410367,3.407934,-0.03285336,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,8.0098,0,1,0,8.00983,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.441376,3.398982,3.420179,-0.02060843,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,8.0130,0,1,0,8.012967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.449058,3.408859,3.428958,-0.01182914,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,8.0161,0,1,0,8.016122,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.41498,3.394211,3.404595,-0.03619218,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,8.0193,0,1,0,8.019294,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.412397,3.442556,3.427476,-0.01331115,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,8.0226,0,1,0,8.022559,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.402913,3.400823,3.401868,-0.03891969,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,8.0262,0,1,0,8.026214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.391202,3.438923,3.415062,-0.02572513,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,8.0295,0,1,0,8.029458,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.394276,3.399315,3.396796,-0.0439918,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,8.0333,0,1,0,8.033313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.402353,3.407436,3.404894,-0.0358932,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,8.0367,0,1,0,8.036744,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.395811,3.403994,3.399903,-0.04088497,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,8.0401,0,1,0,8.040104,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.418902,3.384201,3.401551,-0.03923607,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,8.0435,0,1,0,8.043546,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.426641,3.393031,3.409836,-0.03095174,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,8.0469,0,1,0,8.046922,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.426486,3.399574,3.41303,-0.02775788,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Participant,7_3,11_49_57,8.0508,0,1,0,8.050843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.384281,3.429405,3.406843,-0.03394485,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
